track_id,genres,artist_name,explicit,tempo,release_date,energy,key,popularity,duration_ms,mode,time_signature,album_name,speechiness,danceability,valence,acousticness,liveness,instrumentalness,loudness,song_name,audio_profile_score,matched_taste_cluster,genre_preference_score,personalized_score,spotify_url
4hDOLwfI6T3H0tpLFFpi2m,"['dance pop', 'pop', 'pop rap']",Black Eyed Peas,False,128.01,2010-01-01,0.753,10.0,0.0,,1.0,4.0,The Beginning,0.0304,0.536,0.393,0.00101,0.105,0.649,-7.467,Play It Loud,0.8600398103396097,3,0.6362926548501134,0.8152903792417105,https://open.spotify.com/track/4hDOLwfI6T3H0tpLFFpi2m
0xRdK85KUPVppTaMB5nqCb,"['alt z', 'dance pop', 'pop', 'transpop']",Kim Petras,False,114.006,2020-10-23,0.659,0.0,38.0,,1.0,4.0,TURN OFF THE LIGHT,0.0434,0.789,0.108,0.358,0.0713,0.915,-8.77,Purgatory,0.874816487232844,3,0.5528594389870153,0.8104250775836783,https://open.spotify.com/track/0xRdK85KUPVppTaMB5nqCb
0JhKJg5ejeQ8jq89UQtnw8,"['dance pop', 'edm', 'pop', 'pop dance']",Avicii,False,126.035,2011-10-28,0.881,1.0,0.0,,0.0,4.0,Levels,0.0372,0.62,0.415,0.0585,0.311,0.714,-5.851,Levels - Radio Edit,0.8577539126078287,3,0.5773927817191846,0.8016816864301,https://open.spotify.com/track/0JhKJg5ejeQ8jq89UQtnw8
3m3ylOXgB3v9xmDSIJyx9S,"['modern alternative rock', 'modern rock', 'pop']",The Neighbourhood,False,96.989,2020-12-11,0.685,10.0,56.0,,1.0,4.0,Chip Chrome & The Mono-Tones (Deluxe),0.0272,0.627,0.552,0.0534,0.096,0.756,-6.871,The Shining,0.8656042118867239,3,0.5272890992262464,0.7979411893546284,https://open.spotify.com/track/3m3ylOXgB3v9xmDSIJyx9S
4t2OeILB07eMGTXSUbMPEu,"['art pop', 'pop']",Billie Eilish,False,124.951,2021-07-30,0.598,11.0,70.0,,1.0,4.0,Happier Than Ever,0.058,0.757,0.18,0.0904,0.15,0.551,-7.777,Oxytocin,0.8654870986938477,3,0.5272890992262464,0.7978474988003275,https://open.spotify.com/track/4t2OeILB07eMGTXSUbMPEu
2XtiJWLCPzR9AyUKMEgu3a,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",Zedd,False,127.993,2012-01-01,0.629,8.0,28.0,,1.0,3.0,Clarity,0.0674,0.505,0.382,0.000186,0.0541,0.758,-6.404,Epos,0.8691386381785074,3,0.5115850362076537,0.7976279177843368,https://open.spotify.com/track/2XtiJWLCPzR9AyUKMEgu3a
5hdAQegqnitMjNacfLOHQd,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Alesso,False,124.01,2018-11-30,0.842,7.0,36.0,,1.0,4.0,Tilted Towers,0.0331,0.702,0.175,0.000771,0.28,0.828,-5.059,Tilted Towers,0.8441105683644613,3,0.5773927817191846,0.790767011035406,https://open.spotify.com/track/5hdAQegqnitMjNacfLOHQd
2MvvoeRt8NcOXWESkxWn3g,"['art pop', 'metropopolis', 'nz pop', 'pop']",Lorde,False,127.978,2013-09-27,0.472,4.0,78.0,,1.0,4.0,Pure Heroine,0.091,0.511,0.0399,0.534,0.11,0.614,-9.277,Ribs,0.8548525472482046,3,0.5272890992262464,0.789339857643813,https://open.spotify.com/track/2MvvoeRt8NcOXWESkxWn3g
0S2yschjgB83d2FyEon6F9,"['chinese electropop', 'mandopop', 'taiwan indie', 'taiwan pop']",Astro Bunny,False,95.996,2015-06-03,0.626,5.0,0.0,,1.0,4.0,被你遺忘的森林,0.0281,0.643,0.428,0.334,0.165,0.625,-7.293,被你遺忘的森林,0.9268764654795328,3,0.1920061442949277,0.7799024012426119,https://open.spotify.com/track/0S2yschjgB83d2FyEon6F9
5HYwRSalrvZC7ZTT8BuDR7,"['dance pop', 'edm', 'pop', 'pop dance']",Galantis,False,126.001,2015-02-16,0.651,10.0,41.0,,0.0,4.0,Runaway (U & I) [Remixes],0.0394,0.491,0.131,0.164,0.0995,0.366,-6.772,Runaway (U & I) - Yacht Club Remix,0.8286424875259399,3,0.5773927817191846,0.778392546364589,https://open.spotify.com/track/5HYwRSalrvZC7ZTT8BuDR7
49CHpBYoeE9j0QIXy9dKI7,"['dance pop', 'pop']",Doja Cat,True,154.007,2023-01-20,0.877,5.0,45.0,,1.0,4.0,I Don't Do Drugs (Y2K Remix),0.04,0.566,0.347,0.0198,0.0871,0.603,-6.975,I Don't Do Drugs - Y2K Remix,0.8322005867958069,3,0.5628452510562199,0.7783295196478895,https://open.spotify.com/track/49CHpBYoeE9j0QIXy9dKI7
6cIve9jrdy8qBm4YLswXoB,"['indie poptimism', 'pop']",Labrinth,False,123.009,2022-04-22,0.35,9.0,44.0,,0.0,4.0,EUPHORIA SEASON 2 OFFICIAL SCORE (FROM THE HBO ORIGINAL SERIES),0.101,0.852,0.447,0.0653,0.1,0.812,-9.361,ICE (We Should Do Drugs),0.8406663537025452,3,0.5272890992262464,0.7779909028072854,https://open.spotify.com/track/6cIve9jrdy8qBm4YLswXoB
5mZMrL3ZCItg53m7XNq7HZ,"['detroit hip hop', 'hip hop', 'rap']",Eminem,False,84.614,2005-04-25,0.635,2.0,0.0,,1.0,4.0,Mockingbird (International Version),0.111,0.708,0.439,0.122,0.133,0.917,-5.997,Mockingbird - Instrumental,0.8824677666028341,3,0.35026880037949704,0.7760279733581666,https://open.spotify.com/track/5mZMrL3ZCItg53m7XNq7HZ
7dVuVhepbuDlsDmCWgkipN,"['canadian electronic', 'complextro', 'edm', 'electro house', 'pop dance', 'progressive house']",deadmau5,False,128.787,2009,0.567,1.0,0.0,,1.0,4.0,For Lack of a Better Name,0.0743,0.513,0.316,0.0919,0.163,0.841,-13.924,Lack of a Better Name,0.9033690194288889,3,0.253711451667379,0.773437505876587,https://open.spotify.com/track/7dVuVhepbuDlsDmCWgkipN
2WW3PfGHh0aA2xCAyK6X1J,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Martin Garrix,False,128.125,2015-11-02,0.756,7.0,48.0,,0.0,4.0,Poison,0.0363,0.502,0.062,0.00429,0.377,0.769,-6.118,Poison,0.8371828397115072,3,0.5115850362076537,0.7720632790107365,https://open.spotify.com/track/2WW3PfGHh0aA2xCAyK6X1J
2FDpKjiOdqQPNCP97tIYCF,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']",Diplo,False,124.034,2022-03-04,0.584,1.0,26.0,,1.0,4.0,Diplo,0.0388,0.697,0.444,0.0852,0.137,0.551,-8.498,Your Eyes,0.8744709193706512,3,0.36228525252840743,0.7720337860022025,https://open.spotify.com/track/2FDpKjiOdqQPNCP97tIYCF
4aJnMRNeuDZSQN7FaSNGtM,"['chillwave', 'edm', 'indietronica']",ODESZA,False,96.062,2012-09-05,0.579,0.0,63.0,,0.0,4.0,Summer's Gone,0.0293,0.707,0.357,0.384,0.408,0.72,-6.198,How Did I Get Here,0.9183104634284973,3,0.17083871895897992,0.7688161145345939,https://open.spotify.com/track/4aJnMRNeuDZSQN7FaSNGtM
42BybLW0zc7x7ebEfy02pZ,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Alesso,False,123.995,2022-05-27,0.908,0.0,35.0,,1.0,4.0,Words (feat. Zara Larsson) [Alesso VIP Mix],0.0477,0.755,0.349,0.0015,0.0339,0.619,-4.464,Words (feat. Zara Larsson) [Alesso VIP Mix],0.8158354957898458,3,0.5773927817191846,0.7681469529757137,https://open.spotify.com/track/42BybLW0zc7x7ebEfy02pZ
1yFPmZOrOyO8rHIxSs4NVZ,"['dance pop', 'pop']",Madonna,False,133.017,2006-02-13,0.856,0.0,23.0,,0.0,4.0,Sorry (DJ Version),0.0283,0.57,0.584,0.000252,0.0453,0.687,-7.407,Sorry - PSB Maxi-Mix,0.8193798462549845,3,0.5628452510562199,0.7680729272152316,https://open.spotify.com/track/1yFPmZOrOyO8rHIxSs4NVZ
1cTHUMdInmZvxVCHnzHOj2,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",David Guetta,False,125.027,2023-02-17,0.973,9.0,0.0,,1.0,4.0,The Freaks,0.101,0.71,0.301,0.647,0.134,0.928,-7.298,The Freaks,0.8147609631220499,3,0.5773927817191846,0.7672873268414769,https://open.spotify.com/track/1cTHUMdInmZvxVCHnzHOj2
2ctLNgkXfAsPNE8QXEHhp2,"['canadian electronic', 'complextro', 'edm', 'electro house', 'pop dance', 'progressive house']",deadmau5,False,123.954,2016-09-23,0.67,7.0,0.0,,1.0,4.0,Strobe (Remixes),0.0532,0.653,0.481,0.13,0.102,0.829,-11.797,Strobe - Lane 8 Remix,0.8955116073290507,3,0.253711451667379,0.7671515761967164,https://open.spotify.com/track/2ctLNgkXfAsPNE8QXEHhp2
0J67SeAqemmeTxZ5K4X33E,"['edm', 'electronic trap', 'pop', 'pop dance']",DJ Snake,False,99.995,2013-03-05,0.668,7.0,32.0,,1.0,4.0,Jeffree's Vol. 7,0.0479,0.719,0.166,0.000352,0.0851,0.498,-6.35,Bird Machine,0.8302286465962728,3,0.5115850362076537,0.7664999245185491,https://open.spotify.com/track/0J67SeAqemmeTxZ5K4X33E
2BKawKIR2ZBMX4DLK6oB0c,"['edm', 'electronic trap', 'pop', 'pop dance']",DJ Snake,False,99.995,2013-11-04,0.668,7.0,39.0,,1.0,4.0,Bird Machine,0.0479,0.719,0.166,0.000352,0.0851,0.498,-6.35,Bird Machine,0.8302286465962728,3,0.5115850362076537,0.7664999245185491,https://open.spotify.com/track/2BKawKIR2ZBMX4DLK6oB0c
6GAKSwEDt4y77MwPudwXkM,"['chillwave', 'edm', 'indietronica']",ODESZA,False,132.981,2015-09-18,0.634,1.0,38.0,,1.0,4.0,In Return (Deluxe Edition),0.0348,0.574,0.245,0.546,0.242,0.71,-7.98,Light,0.9141995310783386,3,0.17083871895897992,0.7655273686544669,https://open.spotify.com/track/6GAKSwEDt4y77MwPudwXkM
3g9GwkLllMKebpLsFC6g6a,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",Calvin Harris,False,128.023,2019-04-05,0.88,5.0,20.0,,1.0,4.0,I'm Not Alone 2019,0.0442,0.566,0.0334,0.000707,0.103,0.893,-8.354,I'm Not Alone - Thomas Schumacher Remix,0.8124326864878336,3,0.5773927817191846,0.7654247055341039,https://open.spotify.com/track/3g9GwkLllMKebpLsFC6g6a
19vON6uvI3EKgbOz9FSeQP,"['indie poptimism', 'pop']",Labrinth,False,168.434,2019-10-04,0.305,9.0,39.0,,1.0,5.0,Euphoria (Original Score from the HBO Series),0.0991,0.757,0.235,0.0116,0.169,0.875,-11.428,Following Tyler,0.8249456882476807,3,0.5272890992262464,0.7654143704433939,https://open.spotify.com/track/19vON6uvI3EKgbOz9FSeQP
50bytPzGRE3t1dyGa6eL12,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",Run–D.M.C.,False,95.819,2019-05-31,0.586,7.0,21.0,,1.0,4.0,The Instrumentals Vol. 2,0.0413,0.761,0.274,0.00059,0.314,0.783,-11.098,Down with the King - Instrumental,0.8678903977076212,3,0.35026880037949704,0.7643660782419964,https://open.spotify.com/track/50bytPzGRE3t1dyGa6eL12
44WTY1d9M86PEAgPZNeHHe,"['dance pop', 'pop']",Madonna,False,128.002,2005-11-11,0.894,9.0,45.0,,0.0,4.0,Confessions on a Dance Floor,0.0331,0.61,0.466,0.000718,0.516,0.722,-7.244,I Love New York,0.8144179383913676,3,0.5628452510562199,0.764103400924338,https://open.spotify.com/track/44WTY1d9M86PEAgPZNeHHe
4R6XSF33V92Cgqs038Ugcy,[],edapollo,False,126.016,2023-03-30,0.655,0.0,29.0,,1.0,4.0,Only You,0.0429,0.643,0.31,0.363,0.18,0.699,-8.879,Only You,0.9540885239839554,3,0.0,0.7632708191871643,https://open.spotify.com/track/4R6XSF33V92Cgqs038Ugcy
5RDblgioDsBpI6XLbWDULy,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",David Guetta,False,126.107,2020-07-17,0.901,6.0,35.0,,0.0,4.0,New Rave,0.0705,0.651,0.0656,0.00784,0.124,0.966,-7.102,Odyssey,0.8090836803118387,3,0.5773927817191846,0.762745500593308,https://open.spotify.com/track/5RDblgioDsBpI6XLbWDULy
3TTMESPMxybEdsMsP1f8Xm,"['edm', 'pop dance', 'pop house', 'uk dance']",MEDUZA,False,124.01,2021-05-14,0.673,8.0,0.0,,1.0,4.0,Headrush (feat. Elroii),0.0613,0.623,0.384,0.0537,0.155,0.65,-8.252,Headrush (feat. Elroii),0.8898278971513113,3,0.253711451667379,0.7626046080545248,https://open.spotify.com/track/3TTMESPMxybEdsMsP1f8Xm
4qI0y8tnQ7HlOg1lyPIVf3,['trip hop'],Blue States,False,129.96,2002,0.564,9.0,0.0,,1.0,4.0,Man Mountain,0.0268,0.557,0.353,0.293,0.127,0.743,-11.338,Metro Sound,0.9519949704408646,3,0.0,0.7615959763526917,https://open.spotify.com/track/4qI0y8tnQ7HlOg1lyPIVf3
3yrTYsLPUA7Xjq5k8B1Sj3,[],Love Spells,False,114.971,2023-05-24,0.554,7.0,42.0,,1.0,4.0,Over and Over,0.0285,0.567,0.24,0.267,0.201,0.855,-7.522,Over and Over,0.9517076313495636,3,0.0,0.761366105079651,https://open.spotify.com/track/3yrTYsLPUA7Xjq5k8B1Sj3
5EU5T4pvPG6Bedaepnhhxk,['bedroom pop'],Spencer.,False,135.917,2018-03-21,0.549,4.0,40.0,,0.0,4.0,VISCERAL LOVE,0.0271,0.642,0.338,0.335,0.124,0.781,-9.077,OPEN WIDE,0.9514552156130472,3,0.0,0.7611641724904379,https://open.spotify.com/track/5EU5T4pvPG6Bedaepnhhxk
